hash,llm,benchmarks,classifier,calibrate,balance_classes,features,spearman_rho,mae
ea43bd2b0784,qwen3-8b,mathhendrycks-test,neural_network,True,True,se_sum,0.5757575757575757,0.2570324635547411
84589fe8bdaf,qwen3-8b,mathhendrycks-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.22424242424242422,0.32882455557099427
2a7db9235373,qwen3-8b,mathhendrycks-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7333333333333332,0.3284849958018905
da254cbac560,qwen3-8b,mathhendrycks-test,neural_network,True,False,max se_sum nll_sum,0.8909090909090909,0.3026015656459976
95e7a0402356,qwen3-8b,mathhendrycks-test,neural_network,True,False,se_sum,-0.13939393939393938,0.3366138295261163
23cf00067e5d,qwen3-8b,mathhendrycks-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.34545454545454546,0.32697469509749355
1f898bc0382e,qwen3-8b,mathhendrycks-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8303030303030302,0.25191224549463
8decfbee18c8,qwen3-8b,mathhendrycks-test,neural_network,False,True,max se_sum nll_sum,0.8909090909090909,0.2009632951072245
c7c68dcd4df2,qwen3-8b,mathhendrycks-test,neural_network,False,True,se_sum,0.5636363636363636,0.2667312941006212
a0283c38a2cd,qwen3-8b,mathhendrycks-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.05454545454545454,0.3517604335358614
7c41c314d22d,qwen3-8b,mathhendrycks-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8303030303030302,0.25361388210704533
7024ddab7e53,qwen3-8b,mathhendrycks-test,neural_network,False,False,max se_sum nll_sum,0.8909090909090909,0.20022711366925527
9a6b8206cf72,qwen3-8b,mathhendrycks-test,neural_network,False,False,se_sum,0.1515151515151515,0.28018155307088183
91ce5c16ee1c,qwen3-8b,olympiadbench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6484848484848483,0.2652475710816591
99098dd241ae,qwen3-8b,olympiadbench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.6969696969696969,0.25666217306783534
7d844bc4595f,qwen3-8b,olympiadbench-test,random_forest,True,True,max se_sum nll_sum,0.9151515151515152,0.22925753816449843
e6b3e4db76b6,qwen3-8b,olympiadbench-test,random_forest,True,True,se_sum,0.9151515151515152,0.22918020541853448
caab2fa50922,qwen3-8b,olympiadbench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6484848484848483,0.2585116982668949
088a0a405461,qwen3-8b,olympiadbench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.6969696969696969,0.2586053959103849
4b62a7e82e05,qwen3-8b,olympiadbench-test,random_forest,True,False,max se_sum nll_sum,0.9151515151515152,0.2266748884416125
6dce01fc2cfc,qwen3-8b,olympiadbench-test,random_forest,True,False,se_sum,0.9151515151515152,0.22212915845798603
21854428e190,qwen3-8b,olympiadbench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6969696969696969,0.19620403956134552
b2d16c30acee,qwen3-8b,olympiadbench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.6969696969696969,0.23722646398856967
982cf67e01bc,qwen3-8b,olympiadbench-test,random_forest,False,True,max se_sum nll_sum,0.9151515151515152,0.18990173848723382
70e9503a5172,qwen3-8b,olympiadbench-test,random_forest,False,True,se_sum,0.9151515151515152,0.19017047225741399
89ff82cc269d,qwen3-8b,olympiadbench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6484848484848483,0.25521555838613036
97a4a1c860bd,qwen3-8b,olympiadbench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.6969696969696969,0.2576058497365122
2a257dcad03a,qwen3-8b,olympiadbench-test,random_forest,False,False,max se_sum nll_sum,0.9151515151515152,0.22743726710991857
0ddb23cfc8e5,qwen3-8b,olympiadbench-test,random_forest,False,False,se_sum,0.9151515151515152,0.22171552670209219
83e710679b32,qwen3-8b,olympiadbench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9272727272727272,0.20133246360543558
ed78a60017da,qwen3-8b,olympiadbench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7939393939393938,0.24944048894633278
c62a11327720,qwen3-8b,olympiadbench-test,logistic_regression,True,True,max se_sum nll_sum,0.9272727272727272,0.21395735358961615
ea2e25ba5a13,qwen3-8b,olympiadbench-test,logistic_regression,True,True,se_sum,0.9515151515151514,0.20432634174530095
e8b8b268fc34,qwen3-8b,olympiadbench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9272727272727272,0.20430657726837462
c1aaf8401cc7,qwen3-8b,olympiadbench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7939393939393938,0.24976799681313158
cfb922911176,qwen3-8b,olympiadbench-test,logistic_regression,True,False,max se_sum nll_sum,0.9272727272727272,0.2166823150482176
4db023693bcd,qwen3-8b,olympiadbench-test,logistic_regression,True,False,se_sum,0.9515151515151514,0.20432634148214035
4ed5c396ff60,qwen3-8b,olympiadbench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9030303030303028,0.1351059192022938
2bda1c64662b,qwen3-8b,olympiadbench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8303030303030302,0.17532105966517267
ab9f5e1cf3d0,qwen3-8b,olympiadbench-test,logistic_regression,False,True,max se_sum nll_sum,0.8909090909090909,0.16681370168364484
93aeff170d87,qwen3-8b,olympiadbench-test,logistic_regression,False,True,se_sum,0.9151515151515152,0.1673264080250752
b056800cce12,qwen3-8b,olympiadbench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9272727272727272,0.1954587436675233
a5e80ee13edf,qwen3-8b,olympiadbench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7939393939393938,0.24922280187183757
fab735e032b2,qwen3-8b,olympiadbench-test,logistic_regression,False,False,max se_sum nll_sum,0.9272727272727272,0.2163255947830592
f9ad5c8d00a4,qwen3-8b,olympiadbench-test,logistic_regression,False,False,se_sum,0.9515151515151514,0.20298604458922126
62b3469c03f5,qwen3-8b,olympiadbench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8787878787878788,0.1896029740035386
4d0b1a8aa5cd,qwen3-8b,olympiadbench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8545454545454544,0.1856526437875778
1d5ffe0650e3,qwen3-8b,olympiadbench-test,neural_network,True,True,max se_sum nll_sum,0.9151515151515152,0.17120015116087522
744c2250986d,qwen3-8b,olympiadbench-test,neural_network,True,True,se_sum,0.9151515151515152,0.17458657606400527
90452e574993,qwen3-8b,olympiadbench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6121212121212121,0.26350632493910064
b603c1f3d288,qwen3-8b,olympiadbench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8787878787878788,0.23678863522528917
650b395761f3,qwen3-8b,olympiadbench-test,neural_network,True,False,max se_sum nll_sum,0.8666666666666665,0.2620661592103536
d86b60afa70a,qwen3-8b,olympiadbench-test,neural_network,True,False,se_sum,0.9151515151515152,0.22831816628773574
a1587ccc2143,qwen3-8b,olympiadbench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8666666666666665,0.1886550643174722
d907956e751c,qwen3-8b,olympiadbench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8545454545454544,0.21390822163511056
f929926b6c1b,qwen3-8b,olympiadbench-test,neural_network,False,True,max se_sum nll_sum,0.8909090909090909,0.1875488164011931
5e990549724a,qwen3-8b,olympiadbench-test,neural_network,False,True,se_sum,0.8909090909090909,0.2140263723318076
d27757f0bd23,qwen3-8b,olympiadbench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.5515151515151515,0.24436766077918767
860e895167e6,qwen3-8b,olympiadbench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8545454545454544,0.22432189428388752
bb123f9ab649,qwen3-8b,olympiadbench-test,neural_network,False,False,max se_sum nll_sum,0.8545454545454544,0.2098297210518813
173d79f15f16,qwen3-8b,olympiadbench-test,neural_network,False,False,se_sum,0.8909090909090909,0.21933915485782385
430e826750a3,qwen3-8b,gpqa-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6484848484848483,0.35573292049611094
56824e8f5d8c,qwen3-8b,gpqa-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8424242424242423,0.34120996048704694
4cd4360b9616,qwen3-8b,gpqa-test,random_forest,True,True,max se_sum nll_sum,0.9151515151515152,0.33569937089973045
1d6057681a2e,qwen3-8b,gpqa-test,random_forest,True,True,se_sum,0.9151515151515152,0.34031443601781786
5da955784b00,qwen3-8b,gpqa-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8545454545454544,0.31173519148960893
5ab142f9116a,qwen3-8b,gpqa-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8060606060606059,0.3124902721034529
4fb4b2f3756f,qwen3-8b,gpqa-test,random_forest,True,False,max se_sum nll_sum,0.8909090909090909,0.3206073246817393
cbd903e00714,qwen3-8b,gpqa-test,random_forest,True,False,se_sum,0.9151515151515152,0.34719231845977616
56638149d799,qwen3-8b,gpqa-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7333333333333332,0.23040702166992358
83139ac1d346,qwen3-8b,gpqa-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8545454545454544,0.22252527235253794
10fda7cafdcb,qwen3-8b,gpqa-test,random_forest,False,True,max se_sum nll_sum,0.9030303030303028,0.24304060960512053
0ac314f90377,qwen3-8b,gpqa-test,random_forest,False,True,se_sum,0.6606060606060605,0.25590649382406244
5a7745ce3ddf,qwen3-8b,gpqa-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8545454545454544,0.22540076676097573
43955fd6b0f4,qwen3-8b,gpqa-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8060606060606059,0.21731333894459254
38ddfbffebbb,qwen3-8b,gpqa-test,random_forest,False,False,max se_sum nll_sum,0.8909090909090909,0.21897548305503145
124974d4f9c8,qwen3-8b,gpqa-test,random_forest,False,False,se_sum,0.9151515151515152,0.21984817320746672
5232643f20f7,qwen3-8b,gpqa-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8909090909090909,0.2900239645424862
bfa47fb34914,qwen3-8b,gpqa-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7939393939393938,0.3012155903182966
a59cc60add15,qwen3-8b,gpqa-test,logistic_regression,True,True,max se_sum nll_sum,0.9515151515151514,0.2770206444090414
1d46b0fcfdde,qwen3-8b,gpqa-test,logistic_regression,True,True,se_sum,0.9515151515151514,0.2562360553480168
8b81766fe484,qwen3-8b,gpqa-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8909090909090909,0.2918059305655304
ddddfb7f7937,qwen3-8b,gpqa-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8060606060606059,0.26133871272967757
b9216b9e1fa3,qwen3-8b,gpqa-test,logistic_regression,True,False,max se_sum nll_sum,0.9272727272727272,0.2721832321729005
fd4bc8ace8f1,qwen3-8b,gpqa-test,logistic_regression,True,False,se_sum,0.9515151515151514,0.25623606552862166
357dd080eab3,qwen3-8b,gpqa-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8909090909090909,0.24165486175785394
8ee4937a74c5,qwen3-8b,gpqa-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7333333333333332,0.2517474656579578
914c5d3c1ab9,qwen3-8b,gpqa-test,logistic_regression,False,True,max se_sum nll_sum,0.8909090909090909,0.25117653105292975
c411201ed6f3,qwen3-8b,gpqa-test,logistic_regression,False,True,se_sum,0.8909090909090909,0.25117628160650673
53074857bec5,qwen3-8b,gpqa-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8909090909090909,0.2018250820520869
3fa5860ff6e9,qwen3-8b,gpqa-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8060606060606059,0.24105831747692216
136ca2036df6,qwen3-8b,gpqa-test,logistic_regression,False,False,max se_sum nll_sum,0.9515151515151514,0.25664021522715386
ab730d264a9f,qwen3-8b,gpqa-test,logistic_regression,False,False,se_sum,0.9515151515151514,0.2566324457953142
856667735ace,qwen3-8b,gpqa-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.4545454545454545,0.2747099991755435
fcafb9823d54,qwen3-8b,gpqa-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7696969696969697,0.26569933287448433
205d49d5d97a,qwen3-8b,gpqa-test,neural_network,True,True,max se_sum nll_sum,0.9757575757575757,0.25038703376203564
978af1f738af,qwen3-8b,gpqa-test,neural_network,True,True,se_sum,0.8909090909090909,0.25673543216368633
e9d7c803d571,qwen3-8b,gpqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7818181818181817,0.3695544814432513
fbd4eb1e573b,qwen3-8b,gpqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.3448706701731039
900f33045be9,qwen3-8b,gpqa-test,neural_network,True,False,max se_sum nll_sum,0.8909090909090909,0.3470241972253093
eaec2eda713b,qwen3-8b,gpqa-test,neural_network,True,False,se_sum,0.9515151515151514,0.2230366830507519
7b7d33bbb1cc,qwen3-8b,gpqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.5878787878787878,0.29088451040621466
fd1cd7efc1a6,qwen3-8b,gpqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7696969696969697,0.2724583245598859
dc3e6a37dab5,qwen3-8b,gpqa-test,neural_network,False,True,max se_sum nll_sum,0.9757575757575757,0.27488640321131413
8339bb19b991,qwen3-8b,gpqa-test,neural_network,False,True,se_sum,0.8909090909090909,0.2581635094964093
cff4790a9778,qwen3-8b,gpqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8060606060606059,0.2607298434912173
2284b73458e2,qwen3-8b,gpqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.6,0.2430269710306434
34a71b5892ba,qwen3-8b,gpqa-test,neural_network,False,False,max se_sum nll_sum,0.8909090909090909,0.27912447226877873
b16840d782dc,qwen3-8b,gpqa-test,neural_network,False,False,se_sum,0.9515151515151514,0.23244072806229274
a8413379e56b,qwen3-8b,scibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6606060606060605,0.23358259807037823
ca4f17daac52,qwen3-8b,scibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7818181818181817,0.22177223034496962
0a5789c587c8,qwen3-8b,scibench-test,random_forest,True,True,max se_sum nll_sum,0.8909090909090909,0.2610866186763106
391ca269c5b4,qwen3-8b,scibench-test,random_forest,True,True,se_sum,0.9030303030303028,0.26931712907520133
360507cf59df,qwen3-8b,scibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6969696969696969,0.22762500587517742
0cb91921efb5,qwen3-8b,scibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7818181818181817,0.2167159013432863
ffbbf8597683,qwen3-8b,scibench-test,random_forest,True,False,max se_sum nll_sum,0.8909090909090909,0.2556064236557594
80d43e574c33,qwen3-8b,scibench-test,random_forest,True,False,se_sum,0.9757575757575757,0.2674862240223729
d3d644fbf3b5,qwen3-8b,scibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6606060606060605,0.21547660453660483
9a8723d9a6e7,qwen3-8b,scibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7818181818181817,0.21570523645986675
288307100f41,qwen3-8b,scibench-test,random_forest,False,True,max se_sum nll_sum,0.9030303030303028,0.24166351761250326
c523f0dae56b,qwen3-8b,scibench-test,random_forest,False,True,se_sum,0.8909090909090909,0.2421155667046908
94f9506c187a,qwen3-8b,scibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7818181818181817,0.22641549023630253
b7b652de6607,qwen3-8b,scibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7818181818181817,0.21814652067834608
d4c78714bb0b,qwen3-8b,scibench-test,random_forest,False,False,max se_sum nll_sum,0.8909090909090909,0.24668924694719205
b5e76ca6ab3b,qwen3-8b,scibench-test,random_forest,False,False,se_sum,0.9151515151515152,0.24616078932675878
43a988be990e,qwen3-8b,scibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6606060606060605,0.22191838997167515
51c067a97a34,qwen3-8b,scibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7212121212121211,0.21965517967942988
62a3c79d469e,qwen3-8b,scibench-test,logistic_regression,True,True,max se_sum nll_sum,0.8666666666666665,0.24623840394443391
aefec228da14,qwen3-8b,scibench-test,logistic_regression,True,True,se_sum,0.9272727272727272,0.23791589682837894
f1b3e9f2e782,qwen3-8b,scibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.5757575757575757,0.22365474883919667
